 ,Initials,Slice,BT_x,BT_y,BB_x,BB_y,CB_x,CB_y,LEB_x,LEB_y,LER_x,LER_y,LEF_x,LEF_y,REB_x,REB_y,RER_x,RER_y,REF_x,REF_y
63,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,JKR,68,229.833,177.167,250.833,154.167,-1,-1,252.5,110.5,267.833,107.5,246.167,122.167,-1,-1,-1,-1,-1,-1
69,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,JKR,77,179.167,139.167,198.833,129.833,-1,-1,199.833,103.833,211.833,108.5,194.833,108.833,-1,-1,-1,-1,-1,-1
78,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,JKR,81,-1,-1,-1,-1,254.167,152.833,267.5,119.167,279.833,111.833,264.167,135.5,-1,-1,-1,-1,-1,-1
82,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,JKR,89,-1,-1,-1,-1,238.5,153.833,233.5,120.833,239.5,107.167,239.833,142.167,365.833,164.5,-1,-1,350.5,117.833
90,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
